S_no,Tahsil/Taluk,Village,Latitude,Longitude,Date_of_collection,TDS,Nitrates,Ca,Mg,Na,K,Cl,SO4,F,pH,wqi,quality
685,Walajahpet,Lalapet,"12°58'00""","79°03'00""",01-01-1991,384.519457,62,160,52.24729367,242,5.964226244,189.0329095,480,0.626930769,8.1,67.55969612,Poor
686,Gudiyatham,Gudiyatham,"12°56'40""","78°52'10""",01-01-1991,711,11,24,28,214,5,199,17,0.626930769,8.042683258,60.93274909,Poor
687,Katpadi,Arumparuthi,"12°58'05""","79°12'25""",01-01-1991,384.519457,13.17692308,160,49,186.7503982,5.964226244,189.0329095,125,0.626930769,8.5,67.29655001,Poor
688,Vellore,Guruvarajapalayam,"12°47'35""","78°53'00""",01-01-1991,454,13.17692308,24,52,69,16,92,27,0.626930769,8.042683258,67.72184607,Poor
689,Gudiyatham,Pallalakuppam,"12°53'20""","78°46'00""",01-01-1991,545,6,56,41,83,6,252,12,0.626930769,8.042683258,62.14903634,Poor
690,Gudiyatham,Kallapadi,"12°59'45""","78°54'40""",01-01-1991,591,2,20,55,133,9,107,14,0.626930769,8.042683258,63.77792338,Poor
691,Gudiyatham,Modikuppam,"13°01'50""","78°10'48""",01-01-1991,572,9,26,35,140,13,146,24,0.626930769,8.042683258,65.324807,Poor
692,Vellore,Perumugai,"12°56'33""","79°11'49""",01-01-1991,424,13,20,49,24,12,131,10,0.626930769,8.4,67.44869111,Poor
693,Vellore,Karadikudi,"12°50'38""","78°55'49""",01-01-1991,384.519457,13,120,61,209,5.964226244,128,216,0.626930769,8,64.4179951,Poor
694,Vellore,Pinnathurai,"12°46'43""","78°56'11""",01-01-1991,641,13.17692308,50,61,97,6,238,28,0.626930769,8.042683258,63.44316682,Poor
695,Vellore,Usur,"12°51'54""","79°03'43""",01-01-1991,384.519457,39,58.75113122,52.24729367,186.7503982,5.964226244,189.0329095,121.0057919,0.626930769,7.9,63.3909036,Poor
696,Vellore,Thuthikadu,"12°47'26""","79°05'09""",01-01-1991,836,6,48,93,83,5.964226244,195,86,0.626930769,8.2,65.80932937,Poor
697,Vellore,Vallam,"12°45'15""","79°09'18""",01-01-1991,384.519457,50,128,81,265,5.964226244,426,211,0.626930769,7.7,65.62851852,Poor
698,Vellore,P.S. Mangalam,"12°55'05""","79°03'00""",01-01-1991,384.519457,21,56,76,186,39,447,62,0.626930769,8.3,84.40185743,Very poor
699,Vellore,Asanampattu,"12°42'17""","78°48'58""",01-01-1991,624,13.17692308,24,76,106,6,220,21,0.626930769,8.042683258,63.84031277,Poor
700,Katpadi,Ponnai,"13°07'50""","79°15'35""",01-01-1991,384.519457,13.17692308,130,52.24729367,186.7503982,5.964226244,189.0329095,86,0.626930769,7.5,60.89000118,Poor
701,Walajahpet,Sholinghur,"13°06'25""","79°25'25""",01-01-1991,599,7,20,33,140,35,195,5,0.626930769,8.2,77.94200642,Very poor
702,Walajahpet,Thalangai,"12°59'40""","79°25'28""",01-01-1991,384.519457,4,192,122,175,5.964226244,189.0329095,37,0.626930769,7.9,67.35185565,Poor
703,Walajahpet,Sumaithangi,"12°54'10""","79°26'30""",01-01-1991,384.519457,13.17692308,152,52.24729367,432,5.964226244,189.0329095,36,0.626930769,7.6,62.20315864,Poor
704,Walajahpet,Ammur,"12°57'30""","79°17'00""",01-01-1991,615,13.17692308,40,49,85,5.964226244,209,6,0.626930769,8,62.30137788,Poor
705,Arcot,Melapalandai,"12°39'30""","79°23'42""",01-01-1991,577,2,28,68,74,35,103,46,0.626930769,8.042683258,78.52976847,Very poor
706,Arcot,Kalavai,"12°46'00""","79°23'05""",01-01-1991,384.519457,7,58.75113122,29,186.7503982,35,189.0329095,121.0057919,0.626930769,8.042683258,77.50800705,Very poor
707,Arcot,Kaniyanur,"12°48'00""","79°21'25""",01-01-1991,384.519457,21,128,15,186.7503982,23,189.0329095,470,0.626930769,8.042683258,72.33934075,Poor
708,Arcot,Damaraipakkam,"12°45'25""","79°18'35""",01-01-1991,354,5,24,20,64,39,77,21,0.626930769,8.042683258,78.1012761,Very poor
709,Walajahpet,Ayilam,"12°52'35""","79°15'45""",01-01-1991,354,5,24,20,64,39,77,21,0.626930769,8.042683258,78.1012761,Very poor
710,Arakkonam,Mosur,"13°05'02""","79°43'10""",01-01-1991,384.519457,5,58.75113122,52.24729367,186.7503982,2,189.0329095,6,0.626930769,8.042683258,60.63566674,Poor
711,Arakkonam,Poyapakkam,"13°02'23""","79°40'06""",01-01-1991,788,11,32,52,186,3,266,77,0.626930769,8.042683258,61.35373537,Poor
712,Arakkonam,Vellorepet,"13°08'56""","79°42'17""",01-01-1991,935,7,16,65,267,2,220,101,0.626930769,8.042683258,61.29614547,Poor
713,Arakkonam,Amirpet,"13°08'29""","79°36'40""",01-01-1991,706,7,58,71,90,3,320,82,0.626930769,8.042683258,62.40746459,Poor
714,Arakkonam,Narayanamangalam,"13°11'19""","79°39'18""",01-01-1991,407,3,32,34,64,5.964226244,71,10,0.626930769,8.042683258,61.01157674,Poor
715,Walajahpet,Vellore water works,"12°56'30""","79°08'00""",01-01-1991,318,11,30,31,18,27,71,6,0.626930769,9.3,80.0418083,Very poor
716,Walajahpet,Ranipet Water Works,"12°55'00""","79°12'00""",01-01-1991,512,13.17692308,20,29,97,5.964226244,138,5,0.626930769,8.5,63.93908692,Poor
717,Arakkonam,Sayanavaram,"12°58'50""","79°39'00""",01-01-1991,480,11,16,34,117,2,71,16,0.626930769,8.042683258,59.09177225,Poor
718,Arakkonam,Karivedu,"12°53'27""","79°30'50""",01-01-1991,420,2,32,52,24,3,96,24,0.626930769,8.042683258,60.28469635,Poor
719,Vellore,Pennathur,"12°50'40""","79°06'40""",01-07-1991,716,13.17692308,30,73,138,1,401,3,0.626930769,9,67.1946281,Poor
720,Walajahpet,Lalapet,"12°58'00""","79°03'00""",01-07-1991,384.519457,13.17692308,176,98,343,1,189.0329095,331,0.626930769,8.6,68.61135668,Poor
721,Gudiyatham,Gudiyatham,"12°56'40""","78°52'10""",01-07-1991,784,13.17692308,30,27,232,2,213,113,0.626930769,9,65.49086066,Poor
722,Katpadi,Arumparuthi,"12°58'05""","79°12'25""",01-07-1991,384.519457,13.17692308,24,27,437,1,359,300,0.626930769,8.9,65.00471711,Poor
723,Arakkonam,Sendamangalam,"12°29'00""","78°34'20""",01-07-1991,517,13.17692308,26,12,154,2,176,77,0.626930769,8.5,61.27139619,Poor
724,Vellore,Guruvarajapalayam,"12°47'35""","78°53'00""",01-07-1991,456,13.17692308,20,46,87,5.964226244,89,56,0.626930769,9,67.85169455,Poor
725,Gudiyatham,Pallalakuppam,"12°53'20""","78°46'00""",01-07-1991,652,13.17692308,54,57,97,1,369,10,0.626930769,8.9,65.9584109,Poor
726,Gudiyatham,Kallapadi,"12°59'45""","78°54'40""",01-07-1991,884,13.17692308,104,37,182,18,78,66,0.626930769,9.2,76.58604816,Very poor
727,Gudiyatham,Modikuppam,"13°01'50""","78°10'48""",01-07-1991,735,13.17692308,32,40,193,1,316,60,0.626930769,8.9,64.99715888,Poor
728,Vellore,Perumugai,"12°56'33""","79°11'49""",01-07-1991,636,13.17692308,24,78,101,1,213,115,0.626930769,8.7,65.38451059,Poor
729,Vellore,Karadikudi,"12°50'38""","78°55'49""",01-07-1991,877,13.17692308,6,46,230,5.964226244,277,115,0.626930769,9.2,69.61271225,Poor
730,Vellore,Thuthikadu,"12°47'26""","79°05'09""",01-07-1991,454,13.17692308,16,62,71,1,142,19,0.626930769,9.1,66.53156809,Poor
731,Vellore,Vallam,"12°45'15""","79°09'18""",01-07-1991,384.519457,13.17692308,68,102,359,1,189.0329095,245,0.626930769,8.9,69.05277623,Poor
732,Vellore,P.S. Mangalam,"12°55'05""","79°03'00""",01-07-1991,867,13.17692308,92,129,41,20,291,29,0.626930769,8.7,79.14837725,Very poor
733,Vellore,Asanampattu,"12°42'17""","78°48'58""",01-07-1991,510,13.17692308,24,60,90,5.964226244,170,20,0.626930769,9,68.70026015,Poor
734,Katpadi,Ponnai,"13°07'50""","79°15'35""",01-07-1991,384.519457,21,64,102,186.7503982,5.964226244,189.0329095,331,0.626930769,8.8,71.1678087,Poor
735,Walajahpet,Sholinghur,"13°06'25""","79°25'25""",01-07-1991,667,13.17692308,56,29,154,22,149,53,0.626930769,8.3,72.12454301,Poor
736,Walajahpet,Thalangai,"12°59'40""","79°25'28""",01-07-1991,384.519457,3,80,112,423,5.964226244,189.0329095,86,0.626930769,7.7,64.5850208,Poor
737,Arcot,Melapalandai,"12°39'30""","79°23'42""",01-07-1991,749,13.17692308,22,24,200,9,209,3,0.626930769,8.7,66.92611363,Poor
738,Arcot,Kaniyanur,"12°48'00""","79°21'25""",01-07-1991,384.519457,13.17692308,64,2,186.7503982,2,189.0329095,72,0.626930769,8.5,61.30921133,Poor
739,Arcot,Damaraipakkam,"12°45'25""","79°18'35""",01-07-1991,384.519457,19,120,49,186.7503982,2,189.0329095,120,0.626930769,8.6,65.4284185,Poor
740,Walajahpet,Ayilam,"12°52'35""","79°15'45""",01-07-1991,365,13.17692308,12,15,108,5.964226244,124,30,0.626930769,8.8,64.92961188,Poor
741,Arakkonam,Mosur,"13°05'02""","79°43'10""",01-07-1991,384.519457,44,136,73,186.7503982,3,189.0329095,144,0.626930769,8.5,67.82146351,Poor
742,Arakkonam,Poyapakkam,"13°02'23""","79°40'06""",01-07-1991,367,13.17692308,8,10,131,5.964226244,57,12,0.626930769,9.1,66.37890129,Poor
743,Arakkonam,Vellorepet,"13°08'56""","79°42'17""",01-07-1991,822,13.17692308,14,20,265,30,259,36,0.626930769,8.8,78.82192481,Very poor
744,Arakkonam,Amirpet,"13°08'29""","79°36'40""",01-07-1991,546,13.17692308,28,21,152,2,231,57,0.626930769,8.8,63.63796391,Poor
745,Arakkonam,Narayanamangalam,"13°11'19""","79°39'18""",01-07-1991,296,13.17692308,24,52.24729367,92,1,82,15,0.626930769,8.7,63.60754373,Poor
746,Walajahpet,Vellore water works,"12°56'30""","79°08'00""",01-07-1991,392,13.17692308,18,16,108,1,96,53,0.626930769,9.1,64.22261558,Poor
747,Walajahpet,Ranipet Water Works,"12°55'00""","79°12'00""",01-07-1991,413,13.17692308,28,2,129,1,103,47,0.626930769,8.9,62.46187439,Poor
748,Arcot,Maruthampadi,"12°48'00""","79°17'00""",01-01-1992,384.519457,17,64,98,186.7503982,4,189.0329095,120,0.626930769,8.2,65.75814072,Poor
749,Vellore,Pennathur,"12°50'40""","79°06'40""",01-01-1992,384.519457,29,58.75113122,59,186.7503982,5.964226244,189.0329095,480,0.626930769,7.5,61.47553533,Poor
750,Walajahpet,Lalapet,"12°58'00""","79°03'00""",01-01-1992,384.519457,31,136,78,186.7503982,4,189.0329095,120,0.626930769,7.8,63.8145293,Poor
751,Gudiyatham,Gudiyatham,"12°56'40""","78°52'10""",01-01-1992,384.519457,13,36,15,361,20,185,283,0.626930769,8,68.92254716,Poor
752,Katpadi,Arumparuthi,"12°58'05""","79°12'25""",01-01-1992,384.519457,24,24,20,186.7503982,4,189.0329095,298,0.626930769,8.2,61.70684858,Poor
753,Katpadi,Vaduganthangal,"12°58'10""","79°04'10""",01-01-1992,384.519457,31,120,122,186.7503982,5.964226244,189.0329095,240,0.626930769,7.9,67.73191709,Poor
754,Arakkonam,Sendamangalam,"12°29'00""","78°34'20""",01-01-1992,520,4,26,13,147,4,174,67,0.626930769,8.2,60.19036328,Poor
755,Arakkonam,Kilveeranam,"12°59'51""","79°28'25""",01-01-1992,403,1,14,11,133,5.964226244,78,30,0.626930769,8.1,60.0157868,Poor
756,Gudiyatham,Pallalakuppam,"12°53'20""","78°46'00""",01-01-1992,384.519457,29,44,63,237,5.964226244,323,149,0.626930769,7.8,63.0583843,Poor
757,Vellore,Pallikonda,"12°54'05""","78°56'30""",01-01-1992,384.519457,31,48,54,186.7503982,5.964226244,189.0329095,283,0.626930769,7.5,60.83806842,Poor
758,Gudiyatham,Kallapadi,"12°59'45""","78°54'40""",01-01-1992,997,27,12,45,274,5.964226244,75,278,0.626930769,8.1,63.59030389,Poor
759,Gudiyatham,Modikuppam,"13°01'50""","78°10'48""",01-01-1992,384.519457,21,20,44,359,5.964226244,305,326,0.626930769,8,63.1442658,Poor
760,Vellore,Perumugai,"12°56'33""","79°11'49""",01-01-1992,311,13.17692308,18,10,85,5.964226244,57,43,0.626930769,7.8,58.52919152,Poor
761,Vellore,Karadikudi,"12°50'38""","78°55'49""",01-01-1992,384.519457,21,20,61,186.7503982,5.964226244,189.0329095,245,0.626930769,7.6,60.98067658,Poor
762,Vellore,Pinnathurai,"12°46'43""","78°56'11""",01-01-1992,935,14,32,40,258,5.964226244,295,110,0.626930769,8,62.46043258,Poor
763,Vellore,Usur,"12°51'54""","79°03'43""",01-01-1992,384.519457,31,100,52.24729367,186.7503982,12,189.0329095,121.0057919,0.626930769,7.4,63.86388513,Poor
764,Vellore,Thuthikadu,"12°47'26""","79°05'09""",01-01-1992,384.519457,29,80,76,186.7503982,5.964226244,189.0329095,307,0.626930769,7.7,63.6015045,Poor
765,Vellore,Vallam,"12°45'15""","79°09'18""",01-01-1992,384.519457,29,80,76,186.7503982,5.964226244,189.0329095,307,0.626930769,7.7,63.6015045,Poor
766,Vellore,P.S. Mangalam,"12°55'05""","79°03'00""",01-01-1992,384.519457,31,16,59,329,16,320,250,0.626930769,7.3,65.24308513,Poor
767,Vellore,Asanampattu,"12°42'17""","78°48'58""",01-01-1992,902,18,12,39,262,5.964226244,217,139,0.626930769,8.3,64.06110059,Poor
768,Katpadi,Ponnai,"13°07'50""","79°15'35""",01-01-1992,384.519457,13.17692308,48,68,186.7503982,27,189.0329095,192,0.626930769,7.7,73.31833005,Poor
769,Walajahpet,Sholinghur,"13°06'25""","79°25'25""",01-01-1992,914,25,18,20,288,4,355,53,0.626930769,7.9,60.01945968,Poor
770,Walajahpet,Thalangai,"12°59'40""","79°25'28""",01-01-1992,968,13.17692308,28,39,290,5.964226244,412,77,0.626930769,8.042683258,62.74875668,Poor
771,Walajahpet,Sumaithangi,"12°54'10""","79°26'30""",01-01-1992,384.519457,17,152,68,186.7503982,5.964226244,189.0329095,121.0057919,0.626930769,7.4,61.60219123,Poor
772,Walajahpet,Ammur,"12°57'30""","79°17'00""",01-01-1992,384.519457,24,120,78,186.7503982,4,189.0329095,149,0.626930769,7.6,62.14970152,Poor
773,Arcot,Kalavai,"12°46'00""","79°23'05""",01-01-1992,384.519457,18,58.75113122,142,186.7503982,5.964226244,189.0329095,312,0.626930769,8,68.14471408,Poor
774,Arcot,Kaniyanur,"12°48'00""","79°21'25""",01-01-1992,384.519457,13.17692308,72,39,186.7503982,5.964226244,189.0329095,163,0.626930769,8.3,64.40065801,Poor
775,Arcot,Damaraipakkam,"12°45'25""","79°18'35""",01-01-1992,650,13,4,38,182,5.964226244,224,67,0.626930769,8.3,63.3694265,Poor
776,Walajahpet,Ayilam,"12°52'35""","79°15'45""",01-01-1992,698,13.17692308,62,9,189,5.964226244,135,130,0.626930769,8.2,62.080416,Poor
777,Arcot,Varagur,"12°48'40""","79°14'15""",01-01-1992,990,3,20,24,329,5.964226244,185,154,0.626930769,7.6,58.68947013,Poor
778,Arakkonam,Mosur,"13°05'02""","79°43'10""",01-01-1992,384.519457,28,200,52.24729367,186.7503982,35,189.0329095,121.0057919,0.626930769,7.6,78.77246067,Very poor
779,Arakkonam,Poyapakkam,"13°02'23""","79°40'06""",01-01-1992,384.519457,10,16,27,322,27,220,178,0.626930769,8.4,75.17758601,Very poor
780,Arakkonam,Vellorepet,"13°08'56""","79°42'17""",01-01-1992,890,8,56,22,246,5.964226244,401,67,0.626930769,8.3,63.48612903,Poor
781,Arakkonam,Amirpet,"13°08'29""","79°36'40""",01-01-1992,388,13.17692308,18,5,129,5.964226244,64,38,0.626930769,8.1,60.21023942,Poor
782,Arakkonam,Narayanamangalam,"13°11'19""","79°39'18""",01-01-1992,963,15,32,17,306,5.964226244,391,58,0.626930769,8.2,62.66688968,Poor
783,Walajahpet,Vellore water works,"12°56'30""","79°08'00""",01-01-1992,500,4,48,1,143,4,174,10,0.626930769,7.8,57.32992961,Poor
784,Walajahpet,Ranipet Water Works,"12°55'00""","79°12'00""",01-01-1992,306,1,16,9,90,5.964226244,110,29,0.626930769,8,59.25428521,Poor
785,Arakkonam,Sayanavaram,"12°58'50""","79°39'00""",01-01-1992,384.519457,25,80,59,186.7503982,20,189.0329095,202,0.626930769,8.2,73.03307715,Poor
786,Arakkonam,Reddivalam,"12°56'12""","79°35'35""",01-01-1992,384.519457,21,68,32,430,16,440,288,0.626930769,8.4,71.29235342,Poor
787,Arakkonam,Karivedu,"12°53'27""","79°30'50""",01-01-1992,384.519457,1,76,29,354,5.964226244,189.0329095,130,0.626930769,7.9,61.30390779,Poor
788,Arcot,Maruthampadi,"12°48'00""","79°17'00""",01-07-1992,384.519457,38,44,68,458,31,189.0329095,24,0.626930769,8.7,82.74211757,Very poor
789,Vellore,Pennathur,"12°50'40""","79°06'40""",01-07-1992,384.519457,45,96,39,186.7503982,5,189.0329095,86,0.626930769,8.1,64.09420978,Poor
790,Walajahpet,Lalapet,"12°58'00""","79°03'00""",01-07-1992,384.519457,32,96,52.24729367,186.7503982,4,189.0329095,228,0.626930769,8,63.3526254,Poor
791,Gudiyatham,Gudiyatham,"12°56'40""","78°52'10""",01-07-1992,427,13.17692308,22,15,120,10,96,24,0.626930769,8.8,67.24586477,Poor
792,Katpadi,Arumparuthi,"12°58'05""","79°12'25""",01-07-1992,384.519457,18,32,27,186.7503982,4,189.0329095,38,0.626930769,8.2,61.54555116,Poor
793,Katpadi,Vaduganthangal,"12°58'10""","79°04'10""",01-07-1992,384.519457,37,88,88,442,9,189.0329095,173,0.626930769,8.2,69.61856465,Poor
794,Arakkonam,Sendamangalam,"12°29'00""","78°34'20""",01-07-1992,659,13.17692308,30,16,190,25,305,29,0.626930769,8.3,72.93554648,Poor
795,Arakkonam,Kilveeranam,"12°59'51""","79°28'25""",01-07-1992,514,13.17692308,18,12,177,1,114,24,0.626930769,8.2,58.67509197,Poor
796,Vellore,Guruvarajapalayam,"12°47'35""","78°53'00""",01-07-1992,615,15,16,33,184,8,163,121.0057919,0.626930769,8.3,64.4534471,Poor
797,Gudiyatham,Pallalakuppam,"12°53'20""","78°46'00""",01-07-1992,598,15,22,26,161,4,206,29,0.626930769,8.7,64.31343717,Poor
798,Vellore,Pallikonda,"12°54'05""","78°56'30""",01-07-1992,384.519457,13,40,54,304,1,412,86,0.626930769,7.9,59.99399802,Poor
799,Gudiyatham,Kallapadi,"12°59'45""","78°54'40""",01-07-1992,922,21,20,46,281,4,277,58,0.626930769,8.4,64.19082199,Poor
800,Gudiyatham,Modikuppam,"13°01'50""","78°10'48""",01-07-1992,649,5,24,18,212,4,78,24,0.626930769,8.3,61.05046177,Poor
801,Vellore,Perumugai,"12°56'33""","79°11'49""",01-07-1992,799,20,22,34,248,3,312,31,0.626930769,8.1,61.08715286,Poor
802,Vellore,Karadikudi,"12°50'38""","78°55'49""",01-07-1992,384.519457,20,12,56,380,3,405,120,0.626930769,8.4,64.30119484,Poor
803,Vellore,Pinnathurai,"12°46'43""","78°56'11""",01-07-1992,764,13.17692308,18,31,200,5.964226244,234,5,0.626930769,8.7,65.6331201,Poor
804,Vellore,Usur,"12°51'54""","79°03'43""",01-07-1992,384.519457,13,8,51,186.7503982,16,189.0329095,154,0.626930769,8.6,71.36692894,Poor
805,Vellore,Thuthikadu,"12°47'26""","79°05'09""",01-07-1992,384.519457,7,28,71,294,9,447,101,0.626930769,8.2,66.67679273,Poor
806,Vellore,Vallam,"12°45'15""","79°09'18""",01-07-1992,384.519457,23,72,132,186.7503982,10,189.0329095,192,0.626930769,7.9,69.38441186,Poor
807,Vellore,P.S. Mangalam,"12°55'05""","79°03'00""",01-07-1992,384.519457,28,64,83,474,5.964226244,189.0329095,125,0.626930769,8,65.81005302,Poor
808,Vellore,Asanampattu,"12°42'17""","78°48'58""",01-07-1992,384.519457,20,104,117,186.7503982,16,189.0329095,269,0.626930769,8,72.9039929,Poor
809,Katpadi,Ponnai,"13°07'50""","79°15'35""",01-07-1992,384.519457,19,40,73,186.7503982,5.964226244,189.0329095,187,0.626930769,8.3,65.98195182,Poor
810,Walajahpet,Sholinghur,"13°06'25""","79°25'25""",01-07-1992,495,4,12,21,166,4,117,24,0.626930769,8.6,62.74272175,Poor
811,Walajahpet,Thalangai,"12°59'40""","79°25'28""",01-07-1992,384.519457,38,76,71,396,9,189.0329095,154,0.626930769,8.2,68.49070199,Poor
812,Walajahpet,Sumaithangi,"12°54'10""","79°26'30""",01-07-1992,384.519457,13.17692308,96,49,186.7503982,8,189.0329095,211,0.626930769,8.2,65.81507191,Poor
813,Walajahpet,Ammur,"12°57'30""","79°17'00""",01-07-1992,973,14,20,51,242,5.964226244,305,108,0.626930769,8.3,64.68471869,Poor
814,Arcot,Melapalandai,"12°39'30""","79°23'42""",01-07-1992,384.519457,13,40,66,299,5.964226244,189.0329095,14,0.626930769,8.5,66.55766236,Poor
815,Arcot,Kalavai,"12°46'00""","79°23'05""",01-07-1992,384.519457,18,64,52.24729367,186.7503982,8,189.0329095,24,0.626930769,8,64.21548983,Poor
816,Arcot,Kaniyanur,"12°48'00""","79°21'25""",01-07-1992,384.519457,4,36,51,460,12,189.0329095,19,0.626930769,8.4,68.34955544,Poor
817,Arcot,Damaraipakkam,"12°45'25""","79°18'35""",01-07-1992,384.519457,15,28,83,359,27,189.0329095,15,0.626930769,8.6,79.43864149,Very poor
818,Walajahpet,Ayilam,"12°52'35""","79°15'45""",01-07-1992,526,1,6,10,188,5,156,25,0.626930769,8.7,63.22676008,Poor
819,Arcot,Varagur,"12°48'40""","79°14'15""",01-07-1992,627,13.17692308,10,46,175,3,252,23,0.626930769,8.5,63.43862011,Poor
820,Arakkonam,Mosur,"13°05'02""","79°43'10""",01-07-1992,384.519457,4,144,68,186.7503982,22,189.0329095,28,0.626930769,8.3,74.99746295,Poor
821,Arakkonam,Poyapakkam,"13°02'23""","79°40'06""",01-07-1992,449,13.17692308,12,5,166,3,96,15,0.626930769,8.4,60.4512313,Poor
822,Arakkonam,Vellorepet,"13°08'56""","79°42'17""",01-07-1992,384.519457,1,10,33,319,5.964226244,419,9,0.626930769,8.2,62.45855226,Poor
823,Arakkonam,Amirpet,"13°08'29""","79°36'40""",01-07-1992,693,13.17692308,30,23,209,6,351,19,0.626930769,8.6,64.95640214,Poor
824,Arakkonam,Narayanamangalam,"13°11'19""","79°39'18""",01-07-1992,580,13.17692308,56,1,179,7,131,5,0.626930769,8.4,63.10642603,Poor
825,Walajahpet,Vellore water works,"12°56'30""","79°08'00""",01-07-1992,374,13.17692308,14,18,104,5,103,33,0.626930769,8.1,60.29598219,Poor
826,Walajahpet,Ranipet Water Works,"12°55'00""","79°12'00""",01-07-1992,441,13.17692308,12,9,152,5,99,42,0.626930769,8.6,62.97464721,Poor
827,Arakkonam,Karivedu,"12°53'27""","79°30'50""",01-07-1992,384.519457,2,48,110,196,14,189.0329095,34,0.626930769,8.7,73.91756411,Poor
828,Arcot,Maruthampadi,"12°48'00""","79°17'00""",01-01-1993,384.519457,64,56,59,294,5.964226244,296,149,0.626930769,8,65.65817358,Poor
829,Vellore,Pennathur,"12°50'40""","79°06'40""",01-01-1993,384.519457,21,196,52.24729367,333,2,189.0329095,67,0.626930769,7.9,62.65658987,Poor
830,Walajahpet,Lalapet,"12°58'00""","79°03'00""",01-01-1993,384.519457,101,168,68,186.7503982,4,189.0329095,432,0.626930769,8,68.13195089,Poor
831,Gudiyatham,Gudiyatham,"12°56'40""","78°52'10""",01-01-1993,384.519457,28,88,112,489,2,189.0329095,48,0.626930769,8,65.41387364,Poor
832,Katpadi,Arumparuthi,"12°58'05""","79°12'25""",01-01-1993,384.519457,29,20,15,407,27,334,192,0.626930769,8.6,76.88919869,Very poor
833,Katpadi,Vaduganthangal,"12°58'10""","79°04'10""",01-01-1993,384.519457,13.17692308,88,29,433,6,189.0329095,48,0.626930769,8,62.59277867,Poor
834,Arakkonam,Sendamangalam,"12°29'00""","78°34'20""",01-01-1993,597,13.17692308,26,5,158,36,167,113,0.626930769,9,82.39765955,Very poor
835,Arakkonam,Kilveeranam,"12°59'51""","79°28'25""",01-01-1993,641,13.17692308,22,18,210,6,146,74,0.626930769,8.9,66.23264821,Poor
